,lev_va_ft,County,MeasurementDate,Well_ID,SaturatedThickness,y_lat,x_long
371,298.44,Ochiltree,1995/01/18,442102,66.56,36.36503184,-100.84792879999999
372,337.26,Ochiltree,1995/01/18,442201,292.74,36.33364377,-100.8209834
373,322.82,Ochiltree,1995/01/18,442401,32.18000000000001,36.30364416,-100.8565393
374,251.74,Ochiltree,1995/01/16,443402,158.26,36.30420061,-100.72514749999999
375,303.16,Ochiltree,1995/01/19,443901,256.84,36.29003484,-100.65514559999998
376,76.19,Lipscomb,1995/01/11,444902,215.81,36.27114736,-100.54125379999999
377,7.46,Lipscomb,1995/01/11,445401,152.54,36.29642482,-100.4984753
378,109.12,Lipscomb,1995/01/10,445901,213.88,36.28864752,-100.3851379
379,247.02,Lipscomb,1995/01/10,446201,302.98,36.35809055,-100.30680290000001
380,246.26,Lipscomb,1995/01/09,446301,298.74,36.36864598,-100.2765243
382,104.49,Lipscomb,1994/12/27,447601,255.51,36.29559339,-100.1281847
383,153.66,Lipscomb,1994/12/27,448103,302.34000000000003,36.35003712,-100.09096219999999
384,104.68,Lipscomb,1994/12/27,448201,245.32,36.36559276,-100.05540570000001
386,96.1,Lipscomb,1994/12/27,448301,292.9,36.34364899,-100.03318229999999
387,137.52,Lipscomb,1994/12/27,448501,170.48,36.29948286,-100.06401590000002
388,62.27,Lipscomb,1994/12/27,448601,248.73,36.32448272,-100.03012629999999
389,55.86,Lipscomb,1994/12/27,448602,285.14,36.31031631,-100.03207059999998
390,36.54,Lipscomb,1994/12/27,448901,313.46,36.27753912,-100.0370701
391,367.64,Ochiltree,1995/01/18,449402,277.36,36.19253438,-100.9598741
392,363.76,Ochiltree,1995/01/18,449601,134.24,36.18809064,-100.8770942
393,418.74,Ochiltree,1995/01/18,449703,322.26,36.14614611,-100.9870968
394,405.07,Ochiltree,1995/01/17,449803,324.93,36.15920174,-100.9468181
395,355.86,Ochiltree,1995/01/06,450201,106.13999999999999,36.21920158,-100.8265377
396,352.82,Ochiltree,1995/01/18,450401,47.18000000000001,36.18836862,-100.8487602
397,374.56,Ochiltree,1995/01/16,450502,224.44,36.16753586,-100.8212593
398,404.91,Ochiltree,1995/01/16,450802,136.08999999999997,36.12975875,-100.8209812
399,132.42,Ochiltree,1995/01/16,451101,107.58000000000001,36.2300354,-100.7387579
400,30.66,Ochiltree,1995/01/17,452101,201.34,36.22031449,-100.6062546
401,4.44,Lipscomb,1995/01/11,453101,345.56,36.233370799999996,-100.4754181
402,10.35,Lipscomb,1994/12/28,455301,179.65,36.214206,-100.1284613
403,83.41,Lipscomb,1994/12/28,455801,176.59,36.14615105,-100.1809625
404,201.56,Lipscomb,1994/12/28,456701,336.44,36.14337382,-100.1234604
405,215.11,Lipscomb,1994/12/28,456702,382.89,36.12837405,-100.1237381
406,212.81,Lipscomb,1994/12/28,456901,107.19,36.14170809,-100.02067890000001
407,432.72,Ochiltree,1995/01/17,457105,287.28,36.08809177,-100.9626515
408,435.14,Ochiltree,1995/02/10,457301,64.86000000000001,36.09836983,-100.899872
410,434.12,Ochiltree,1995/01/16,458601,285.88,36.07559325,-100.79014659999999
411,409.04,Ochiltree,1995/01/16,459201,288.96,36.10337137,-100.68347740000002
413,78.62,Roberts,1994/12/31,459802,11.379999999999995,36.00503977,-100.6737538
414,216.33,Ochiltree,1995/01/16,460101,376.66999999999996,36.10392743,-100.6179202
415,278.26,Roberts,1994/12/31,460401,136.74,36.04642846,-100.60708580000001
416,225.92,Lipscomb,1994/12/28,464101,316.08000000000004,36.09531922,-100.10012579999999
417,113.71,Lipscomb,1994/12/28,464301,16.290000000000006,36.12059725,-100.02651230000001
418,55.9,Hemphill,1994/12/06,464901,49.1,36.01587658,-100.0279
419,59.85,Roberts,1994/12/30,501101,80.15,35.97087159,-100.9623731
420,24.91,Roberts,1994/12/30,501201,95.09,35.96642747,-100.92514969999999
421,70.65,Roberts,1994/12/31,502202,4.349999999999994,35.99865005,-100.802924
422,59.66,Roberts,1994/12/30,502702,37.34,35.91476206,-100.8576472
423,11.55,Roberts,1995/01/02,502801,218.45,35.89892921,-100.8165347
424,135.44,Roberts,1995/01/02,502901,164.56,35.89948503,-100.7701444
425,38.09,Roberts,1994/12/31,503201,71.91,35.98892865,-100.7070878
426,86.23,Roberts,1995/01/04,503601,98.77,35.93976306,-100.63514079999999
427,85.99,Roberts,1995/01/02,503701,59.010000000000005,35.90504072,-100.7315321
428,100.64,Roberts,1995/01/04,504401,99.36,35.93281896,-100.5906949
429,115.83,Roberts,1995/01/04,504502,139.17000000000002,35.94059692,-100.54652709999999
431,183.99,Roberts,1995/01/04,504801,136.01,35.89504168,-100.57374940000001
432,146.2,Hemphill,1994/12/06,505801,83.80000000000001,35.90837538,-100.4498569
433,20.6,Hemphill,1994/12/08,505901,93.4,35.89504227,-100.4054109
434,111.8,Hemphill,1994/12/08,505906,151.2,35.90059783,-100.3837437
435,99.4,Hemphill,1994/12/07,506902,81.6,35.87920934,-100.2881849
436,117.8,Hemphill,1994/12/06,506905,70.2,35.91198686,-100.27818520000001
437,131.8,Hemphill,1994/12/06,507301,233.2,35.99476491,-100.1342927
439,30.0,Hemphill,1994/12/06,508503,110.0,35.93559942,-100.04678829999999
440,256.62,Roberts,1994/12/30,509201,290.38,35.85420694,-100.9490384
442,186.04,Roberts,1994/12/30,509603,102.96000000000001,35.80809677,-100.9109813
443,160.41,Roberts,1995/01/02,510901,57.59,35.7867088,-100.7809771
444,285.74,Roberts,1995/01/02,511101,57.25999999999999,35.85143035,-100.72958709999999
445,325.05,Roberts,1995/01/04,511501,192.95,35.80309784,-100.6773626
446,277.04,Roberts,1995/01/04,511901,240.95999999999998,35.77504277,-100.62986059999999
447,7.1,Hemphill,1994/12/08,513402,342.9,35.80865395,-100.4984676
448,206.9,Hemphill,1994/12/08,513501,161.1,35.7953209,-100.4184649
449,229.4,Hemphill,1994/12/11,513903,221.6,35.75671014,-100.4151308
450,127.5,Hemphill,1994/12/08,514402,56.5,35.82893188,-100.34068549999999
451,208.7,Hemphill,1994/12/09,514801,208.3,35.76226581,-100.3309617
452,18.3,Hemphill,1994/12/07,515101,71.7,35.86476532,-100.22234909999999
453,136.9,Hemphill,1994/12/07,515505,66.1,35.82448829,-100.1681797
455,201.0,Hemphill,1994/12/07,515901,176.0,35.7861553,-100.1654011
456,38.6,Hemphill,1994/12/07,516303,86.4,35.83393374,-100.02511899999999
457,78.8,Hemphill,1994/12/07,516402,77.2,35.80198897,-100.10289909999999
458,65.2,Hemphill,1994/12/07,516901,184.8,35.77726753,-100.0253958
459,421.82,Roberts,1994/12/27,517804,218.18,35.65476546,-100.9512598
460,364.99,Roberts,1995/01/03,518301,211.01,35.73282071,-100.768754
461,366.56,Roberts,1995/01/03,518601,233.44,35.707821,-100.7773652
462,391.73,Roberts,1995/01/03,518701,238.26999999999998,35.65115482,-100.8415337
463,391.5,Roberts,1995/01/03,518702,208.5,35.66559895,-100.8737571
465,258.55,Roberts,1995/01/03,519702,159.45,35.63059997,-100.7106955
466,143.12,Roberts,1995/01/04,520104,196.88,35.74865421,-100.6215266
467,106.26,Roberts,1995/01/03,520203,96.74,35.72921016,-100.5570796
468,74.3,Hemphill,1994/12/08,521103,128.7,35.71754386,-100.4592983
469,150.1,Hemphill,1994/12/08,521402,174.9,35.69198856,-100.49207679999999
470,247.3,Hemphill,1994/12/08,521802,257.7,35.65115586,-100.4470749
471,131.0,Hemphill,1994/12/07,522801,235.0,35.66004502,-100.3045704
472,45.8,Hemphill,1994/12/09,522901,74.2,35.63032326,-100.2901251
473,110.5,Hemphill,1994/12/07,523202,152.5,35.7089337,-100.200401
474,93.4,Hemphill,1994/12/07,523601,151.6,35.6878233,-100.1442875
475,87.1,Hemphill,1994/12/09,523701,215.9,35.62976808,-100.21456690000001
476,57.4,Hemphill,1994/12/07,524201,40.6,35.71560137,-100.0501179
477,98.6,Hemphill,1994/12/07,524403,106.4,35.68782363,-100.0981748
478,62.0,Hemphill,1994/12/07,524701,203.0,35.63837977,-100.11178559999999
479,349.97,Gray,1994/12/22,525502,280.03,35.57698869,-100.9545931
480,374.03,Gray,1994/12/27,526301,201.97000000000003,35.59226698,-100.76791949999999
481,359.49,Gray,1994/12/23,526501,177.51,35.57032258,-100.8304217
482,358.82,Gray,1994/12/27,527102,191.18,35.58837827,-100.72236219999999
483,354.18,Gray,1994/12/16,527501,211.82,35.57171191,-100.67597140000001
484,342.92,Gray,1994/12/16,527602,178.07999999999998,35.55921217,-100.62902509999999
485,372.55,Gray,1994/12/27,527703,189.45,35.52699012,-100.7481959
486,355.66,Gray,1994/12/12,527802,243.33999999999997,35.53643456,-100.69263829999998
487,358.12,Gray,1994/12/12,527901,191.88,35.5403235,-100.6420809
488,356.65,Gray,1994/12/16,528201,273.35,35.61115611,-100.55541170000001
489,355.8,Roberts,1995/01/03,528204,358.2,35.62198932,-100.54680040000001
490,299.8,Hemphill,1994/12/08,528302,112.19999999999999,35.62476714,-100.5123547
491,328.79,Gray,1994/12/16,528401,238.20999999999998,35.57310095,-100.59763509999999
492,293.18,Gray,1994/12/16,528501,119.82,35.56060114,-100.5784676
493,107.8,Wheeler,1994/12/09,528602,319.2,35.57143449,-100.5056872
494,124.4,Wheeler,1994/12/09,529301,210.6,35.60837878,-100.4023507
495,121.1,Wheeler,1994/12/08,529307,246.9,35.58671249,-100.3762385
496,112.3,Wheeler,1994/12/08,529502,345.7,35.54921273,-100.45068509999999
497,21.2,Wheeler,1994/12/09,529802,61.8,35.50449118,-100.4276282
498,65.4,Wheeler,1994/12/09,529817,202.6,35.52976852,-100.455685
499,51.5,Wheeler,1994/12/09,529818,256.5,35.51587981,-100.4559627
500,90.1,Wheeler,1994/12/10,530304,163.9,35.61143472,-100.263735
501,59.4,Wheeler,1994/12/10,530402,40.6,35.55865733,-100.37346020000001
502,65.3,Wheeler,1994/12/12,530801,27.700000000000003,35.52699136,-100.302624
503,79.9,Wheeler,1994/12/12,530903,200.1,35.54032454,-100.2915127
504,111.2,Wheeler,1994/12/08,531201,45.8,35.60504642,-100.18289870000001
505,111.1,Hemphill,1994/12/09,531305,255.9,35.62393531,-100.143731
506,67.2,Wheeler,1994/12/09,531902,27.799999999999997,35.53310327,-100.1426184
507,382.62,Gray,1994/12/20,533110,167.38,35.49671189,-100.9759827
508,78.49,Gray,1994/12/20,533301,61.510000000000005,35.46060166,-100.8790343
509,344.42,Gray,1994/12/23,533401,179.57999999999998,35.44921264,-100.97014909999999
510,208.94,Gray,1994/12/23,533802,283.06,35.40782452,-100.9218137
511,138.88,Gray,1994/12/16,534101,118.12,35.48476811,-100.84347729999999
512,197.38,Gray,1994/12/16,534204,75.62,35.46671297,-100.7959754
513,117.88,Gray,1994/12/20,534401,191.12,35.41865784,-100.8715339
514,109.18,Gray,1994/12/20,534403,25.819999999999993,35.44199092,-100.8468107
515,35.12,Gray,1994/12/20,534507,52.88,35.43171335,-100.82708769999999
516,64.34,Gray,1994/12/16,534508,45.66,35.453102,-100.81014259999999
517,75.06,Gray,1994/12/20,534703,181.94,35.38365842,-100.8406993
518,68.22,Gray,1994/12/20,534902,16.78,35.40643606,-100.7773635
519,16.64,Gray,1994/12/12,535302,95.36,35.47337988,-100.65680329999999
520,126.22,Gray,1994/12/12,535403,90.78,35.45226893,-100.72097240000001
521,78.34,Gray,1994/12/12,535503,49.66,35.44838016,-100.67735959999999
522,81.53,Gray,1994/12/12,535603,6.469999999999999,35.42254719,-100.66041440000001
523,25.38,Gray,1994/12/16,535702,36.620000000000005,35.41143609,-100.74347320000001
524,122.56,Gray,1994/12/16,535802,18.439999999999998,35.38088101,-100.6918045
525,168.25,Gray,1994/12/16,536102,6.75,35.47365777,-100.59568979999999
526,149.64,Gray,1994/12/16,536201,66.36000000000001,35.46004692,-100.5476324
527,50.43,Gray,1994/12/16,536401,19.57,35.43976929,-100.6026344
528,9.64,Gray,1994/12/12,536402,50.36,35.45699126,-100.6251354
529,25.4,Wheeler,1994/12/11,537311,104.6,35.47865824,-100.40373819999999
530,63.5,Wheeler,1994/12/11,537505,77.5,35.42671425,-100.4398503
531,120.2,Wheeler,1994/12/10,538108,52.8,35.46699184,-100.3631811
532,93.0,Wheeler,1994/12/10,538408,112.0,35.454769799999994,-100.3440136
533,72.4,Wheeler,1994/12/12,538409,84.6,35.43449221,-100.35234709999999
534,67.0,Wheeler,1994/12/09,538610,98.0,35.41754811,-100.2873444
535,367.33,Gray,1994/12/30,541101,82.67000000000002,35.37115828,-100.9645932
536,339.03,Gray,1994/12/22,541303,205.97000000000003,35.33588118,-100.9026463
537,327.73,Gray,1994/12/23,541401,99.26999999999998,35.32782557,-100.983205
538,292.29,Gray,1994/12/23,541403,277.71,35.29977045,-100.9798715
539,270.08,Gray,1994/12/23,541701,129.92000000000002,35.255326700000005,-100.97376009999999
540,269.15,Gray,1994/12/22,542101,20.850000000000023,35.34727,-100.85708890000001
541,133.67,Gray,1994/12/20,542201,17.330000000000013,35.37143644,-100.8123649
542,142.64,Gray,1994/12/20,542301,12.360000000000014,35.34977018,-100.7668075
543,197.54,Gray,1994/12/22,542401,20.460000000000008,35.30727057,-100.85736659999999
544,81.87,Gray,1994/12/22,542801,23.129999999999995,35.279771000000004,-100.8315322
545,113.56,Gray,1994/12/20,543202,31.439999999999998,35.33588159,-100.6945823
546,132.89,Gray,1994/12/20,543402,4.110000000000014,35.32754831,-100.73486170000001
547,21.58,Gray,1994/12/21,543703,130.42000000000002,35.28865991,-100.7459733
548,106.64,Gray,1994/12/21,543705,15.36,35.26616023,-100.72791690000001
549,141.26,Gray,1994/12/16,544102,73.74000000000001,35.35949251,-100.61846820000001
550,86.9,Wheeler,1994/12/11,544305,85.1,35.35477046,-100.53846490000001
551,64.51,Gray,1994/12/21,544401,21.489999999999995,35.30838206,-100.60541190000001
552,186.94,Gray,1994/12/21,544610,43.06,35.29866005,-100.5398537
553,65.54,Gray,1994/12/21,544705,84.46,35.28421568,-100.62180140000001
554,116.1,Wheeler,1994/12/11,545204,108.9,35.35699284,-100.4312385
555,74.8,Wheeler,1994/12/11,545305,105.2,35.35477074,-100.37845859999999
556,118.6,Wheeler,1994/12/11,545408,81.4,35.29227129,-100.4976297
557,103.4,Wheeler,1994/12/11,545505,46.599999999999994,35.30977115,-100.435405
558,50.0,Wheeler,1994/12/12,545907,45.0,35.28088261,-100.4112371
559,320.5,Donley,1995/01/02,549704,287.5,35.16004932,-100.9840378
560,24.81,Gray,1994/12/22,550202,175.19,35.24949367,-100.80292
561,58.2,Gray,1994/12/30,550203,57.8,35.23116036,-100.8331989
562,50.41,Gray,1994/12/22,550204,49.59,35.23143818,-100.80542
563,88.89,Gray,1994/12/22,550302,139.11,35.24449372,-100.7829191
564,128.86,Donley,1995/01/05,550502,26.139999999999986,35.17671614,-100.80486409999999
565,326.18,Gray,1994/12/30,550504,43.81999999999999,35.18921608,-100.82153149999999
566,113.74,Donley,1995/01/04,550701,46.260000000000005,35.15838281,-100.85931059999999
567,121.71,Donley,1995/01/04,550903,138.29000000000002,35.14004966,-100.75486190000001
568,218.44,Gray,1994/12/21,551101,91.56,35.21310501,-100.7298612
569,138.85,Gray,1994/12/21,551102,83.15,35.23504939,-100.7181942
570,193.56,Gray,1994/12/21,551202,74.44,35.22088282,-100.6845816
571,155.07,Gray,1994/12/21,551203,26.930000000000007,35.243938299999996,-100.6762481
572,111.37,Gray,1994/12/21,551303,12.629999999999995,35.24143836,-100.6273571
573,73.94,Gray,1994/12/21,551304,14.060000000000002,35.24810497,-100.65458050000001
574,117.46,Donley,1995/01/03,551715,147.54000000000002,35.16477181,-100.75069520000001
575,95.08,Donley,1994/12/30,551801,44.92,35.13921645,-100.68680340000002
576,116.07,Gray,1994/12/21,552111,76.93,35.22116069,-100.6145786
577,45.2,Wheeler,1994/12/12,552303,29.799999999999997,35.22588303,-100.505963
578,78.6,Wheeler,1994/12/12,552307,41.400000000000006,35.21699418,-100.5076297
579,19.34,Gray,1994/12/21,552603,66.66,35.20782752,-100.5392976
580,65.4,Wheeler,1994/12/11,553102,134.6,35.227827500000004,-100.46679470000001
581,115.34,Donley,1995/01/02,557101,134.66,35.10754951,-100.9834819
582,95.91,Donley,1995/01/02,557502,40.09,35.07699412,-100.9412578
583,39.65,Donley,1995/01/02,557511,47.35,35.06643862,-100.9220903
584,89.09,Donley,1994/12/29,557803,42.91,35.00588327,-100.9382017
585,74.11,Donley,1994/12/30,559403,18.89,35.05977222,-100.7218045
586,341.55,Moore,1995/03/22,601101,90.44999999999999,35.99614752,-101.9935108
587,292.57,Moore,1995/03/22,601201,15.430000000000007,35.99559199,-101.9357311
588,327.36,Moore,1995/03/22,601401,187.64,35.94670419,-101.9990676
589,303.19,Moore,1995/03/24,601501,181.81,35.923649100000006,-101.9546222
590,269.19,Moore,1995/03/23,601603,149.81,35.92337124,-101.89212020000001
591,318.64,Moore,1995/03/24,601804,155.36,35.89698294,-101.9190661
592,271.55,Moore,1995/03/28,602609,268.45,35.94087076,-101.762671
593,308.27,Moore,1995/03/23,602701,108.73000000000002,35.90809369,-101.8426745
594,315.32,Moore,1995/03/23,602705,151.68,35.88309423,-101.864898
595,296.68,Moore,1995/03/24,602802,126.32,35.90420483,-101.8112846
596,303.55,Moore,1995/03/28,602807,216.45,35.90837144,-101.82878509999999
597,338.75,Moore,1995/03/23,602902,155.25,35.87531642,-101.7876734
598,281.36,Moore,1995/03/22,603203,9.639999999999986,35.98003677,-101.7037801
599,276.93,Moore,1995/03/24,603207,177.07,35.97587018,-101.70405790000001
600,272.48,Moore,1995/03/23,603402,125.51999999999998,35.91837116,-101.7221151
601,258.87,Moore,1995/03/24,603501,222.13,35.93503758,-101.6685027
602,259.61,Moore,1995/03/24,603802,229.39,35.91170465,-101.6685031
603,258.62,Moore,1995/03/23,603803,200.38,35.90781583,-101.6685032
604,231.46,Hutchinson,1995/02/15,604102,130.54,35.99614766,-101.6151673
605,345.82,Hutchinson,1995/02/23,604503,144.18,35.92392675,-101.55683420000001
606,288.41,Hutchinson,1995/02/23,604505,156.58999999999997,35.94587081,-101.5560005
607,352.17,Hutchinson,1995/02/23,604604,78.82999999999998,35.92920446,-101.5165556
608,314.8,Hutchinson,1995/02/23,604612,190.2,35.94364866,-101.5048886
609,353.27,Hutchinson,1995/02/23,604901,111.73000000000002,35.91003812,-101.5315561
610,368.1,Hutchinson,1995/02/23,604903,151.89999999999998,35.90031608,-101.5201671
611,281.72,Hutchinson,1995/02/22,605101,166.27999999999997,35.97309259,-101.498777
612,242.75,Hutchinson,1995/02/24,605202,197.25,35.99448115,-101.41960809999999
613,337.26,Hutchinson,1995/02/22,605401,207.74,35.95142632,-101.4743321
614,351.24,Hutchinson,1995/02/24,605601,180.76,35.95087082,-101.409886
615,339.92,Hutchinson,1995/02/24,605602,190.07999999999998,35.95309302,-101.3912744
616,368.82,Hutchinson,1995/02/24,605701,197.18,35.8994828,-101.47099920000001
617,332.8,Hutchinson,1994/12/07,606102,265.2,35.96587059,-101.35544
618,346.42,Hutchinson,1995/02/24,606201,183.57999999999998,35.97948149,-101.30877209999998
619,380.66,Hutchinson,1995/02/24,607102,136.33999999999997,35.99364796,-101.24488149999999
620,18.6,Hutchinson,1994/12/07,607801,41.4,35.90503862,-101.1765461
621,177.29,Roberts,1994/12/30,608201,2.710000000000008,35.99725951,-101.0840435
622,8.28,Roberts,1994/12/30,608601,61.72,35.93837181,-101.0268193
623,271.22,Moore,1995/03/22,609202,118.77999999999997,35.85087285,-101.93740109999999
624,314.61,Moore,1995/03/24,609303,170.39,35.86865013,-101.888788
625,329.77,Moore,1995/03/28,610201,120.23000000000002,35.87142768,-101.81795229999999
626,274.44,Moore,1994/12/06,611102,145.56,35.87114975,-101.7448944
627,249.93,Moore,1995/03/24,611103,220.07,35.85587224,-101.7393391
628,250.23,Moore,1995/03/28,611601,178.77,35.8272617,-101.65406
629,333.89,Hutchinson,1995/02/23,612101,126.11000000000001,35.84170594,-101.5851693
630,336.7,Hutchinson,1995/02/23,612102,25.30000000000001,35.87281649,-101.6162806
631,324.43,Hutchinson,1995/02/23,612103,50.56999999999999,35.84753915,-101.6115587
633,172.85,Hutchinson,1994/12/07,613703,87.15,35.78587367,-101.49127879999999
634,177.24,Roberts,1994/12/30,616301,317.76,35.87420628,-101.0179297
635,214.57,Roberts,1994/12/27,616801,278.43,35.75559707,-101.0698753
636,222.25,Roberts,1994/12/27,616901,255.75,35.78393004,-101.023207
637,290.69,Moore,1995/03/28,617401,430.31,35.70337648,-101.9915726
638,273.97,Moore,1994/12/06,617403,226.02999999999997,35.67587705,-101.96296099999999
639,231.59,Moore,1995/03/23,617404,156.41,35.69115444,-101.9649052
640,104.6,Moore,1994/12/06,618501,75.4,35.68726478,-101.7971221
641,97.3,Hutchinson,1994/12/08,622901,82.7,35.65476505,-101.267383
